architecture,params,inference_time,ntk_lambda_0,ntk_condition_number,zen_nas_score,naswot_score,final_train_loss,final_val_loss
16:8:32:16:32:16:8|id:c1x5:d3r2:c1x5:c1x3:id,103801,0.008683490753173827,21802.16015625,41.8579216003418,25.842819213867188,0.9120051499014291,0.397654832881174,0.4014342337846756
64:32:64:32:16:64:16|c1x5:id:c1x5:c1x5:d3r4:c1x1,596585,0.010475564002990722,11071.626953125,24.102996826171875,nan,1.0096618555846377,0.4010490694163758,0.46138297617435453
64:32:16:16:32:16:16|c1x5:c1x5:d3r2:c1x5:c1x1:c1x3,333689,0.01149892807006836,9514.2138671875,18.398286819458008,inf,1.028539406810655,0.3030585985124847,0.367159241437912
64:8:8:8:64:32:16|c1x3:c1x1:d3r4:c1x1:c1x3:c1x1,228569,0.009528684616088866,17213.3828125,27.640451431274414,44.20451990763346,1.0145615902351879,0.9276318255765938,0.9282722890377044
64:8:64:16:64:8:32|id:c1x5:c1x1:z:d3r2:c1x1,282137,0.007858681678771972,16039.75,13.735435485839844,37.458178202311196,0.9797854528471447,0.9262983114631088,0.9302277654409409
16:32:16:8:64:8:8|c1x3:d3r4:c1x3:c1x5:id:c1x1,146521,0.009524941444396973,12516.77734375,30.75255012512207,48.975486755371094,0.9765770945232738,0.3512887719236774,0.37554958164691926
8:64:16:32:32:8:64|c1x5:c1x5:d3r4:d3r2:c1x1:d3r4,439481,0.010118770599365234,22580.67578125,33.6027717590332,55.98303985595703,0.9245894640410086,0.5065120804457017,0.5516812324523925
8:32:16:16:16:16:32|c1x1:z:d3r2,32393,0.0034143209457397463,481.0271301269531,53.24459457397461,29.276437123616535,0.8164870202771323,0.507785380622487,0.522459277510643
8:16:64:32:32:8:16|d3r2:c1x3:c1x5:c1x1:z:z,162809,0.007691097259521484,1593.6710205078125,13.941756248474121,-2.1104774475097656,0.8956281997754034,0.5590946946615054,0.5309106320142746
8:32:64:32:32:8:32|d3r2:c1x1:c1x1:c1x5:c1x5:c1x1,272569,0.00975661277770996,7879.4638671875,33.16926574707031,37.31554412841797,0.9013877944253084,0.4543965878310027,0.4668373018503189
8:8:16:16:64:8:32|c1x3:id:c1x1,34473,0.003978252410888672,6690.5048828125,21.79639434814453,35.70974477132162,0.8604577474917935,0.9994743282412305,0.9994250118732453
8:32:32:8:32:32:16|d3r4:d3r2:id,91769,0.0029851198196411133,33755.63671875,18.541168212890625,21.37415313720703,0.8069685612478473,0.6529928541477815,0.6336727142333984
8:64:64:8:8:16:16|c1x5:c1x3:d3r4:id:c1x1:z,228545,0.007999801635742187,4200.19091796875,15.277274131774902,31.661243438720703,0.904440802427309,0.9249620253657117,0.9291467756032944
32:64:32:64:32:64:16|c1x1:c1x1:d3r2:c1x3:d3r2:d3r4,553497,0.009325098991394044,24717.876953125,31.169450759887695,41.106695810953774,0.9673254948188458,0.44676757005997647,0.47988641262054443
8:16:32:32:32:32:16|c1x1:d3r4:id,51353,0.003989124298095703,11464.9228515625,24.13481330871582,20.2330748240153,0.8102225016767031,0.49832460321026084,0.47962958216667173
32:16:32:16:8:16:64|d3r2:d3r4:c1x5,188833,0.005695414543151855,19743.564453125,11.377229690551758,46.62812296549479,0.9069729547774741,0.3995051317744785,0.43657630681991577
32:32:64:8:64:32:32|d3r4:d3r2:c1x3:c1x3:id:c1x5,497113,0.00933225154876709,23950.318359375,22.41482162475586,nan,0.9677975114829362,0.41147714264598895,0.4231741696596146
64:64:8:32:16:8:64|d3r2:id:c1x5:id:d3r2:c1x3,448617,0.008468151092529297,25427.96875,5.568640232086182,nan,0.9854623623859513,0.9268602265252007,0.9328172266483307
64:16:64:64:8:8:16|c1x5:d3r2:d3r4:c1x1:id:id,326529,0.006938791275024414,33034.32421875,11.023836135864258,46.80508931477865,0.9713801864664956,0.3634115987353855,0.3834765046834946
8:8:8:32:32:64:32|d3r4:d3r2:c1x5:z:c1x5:c1x3,313081,0.010196375846862792,982.6888427734375,202.10549926757812,inf,0.9031436374830875,0.9298950161462949,0.9330370724201202
16:16:64:32:64:32:32|c1x5:c1x5:d3r4:c1x5:z:c1x1,465689,0.010300493240356446,4385.74658203125,45.085384368896484,51.60688781738281,0.9350981055855317,0.3972828012925607,0.3899456411600113
16:64:32:32:8:16:8|c1x3:id:id,44705,0.003387856483459473,3324.387451171875,10.261659622192383,28.925057729085285,0.8405303458390725,0.9240966181696197,0.9323150336742401
16:16:16:64:32:16:16|d3r4:c1x3:d3r2:c1x5:c1x1:z,193945,0.008604335784912109,3834.640625,26.699892044067383,19.250233332316082,0.91549018123301,0.435149022826442,0.4491410285234451
16:16:32:16:32:32:16|c1x3:d3r2:c1x5:d3r4:c1x3:c1x3,205177,0.011503386497497558,11394.0322265625,39.327640533447266,nan,0.9422409511471025,0.4362951200685383,0.491688135266304
32:8:8:8:16:8:32|c1x1:d3r2:z:z:d3r4:z,44937,0.004486513137817383,1418.0228271484375,17.565994262695312,23.095767339070637,0.8856569711787503,0.5351944514262823,0.5372404664754867
32:16:8:64:32:8:32|d3r2:id:c1x5:d3r2:c1x3:c1x5,301689,0.01034848690032959,17677.71484375,17.809450149536133,inf,0.9710112843417501,0.377610969690629,0.37250463366508485
8:8:16:32:16:64:8|c1x1:d3r4:d3r2:z:d3r2:id,139433,0.005206680297851563,5711.138671875,113.26826477050781,24.069634755452473,0.8451386096138372,0.9247251314881407,0.9345033496618271
16:64:16:32:8:8:8|c1x1:c1x5:c1x5:c1x5:id:c1x3,196497,0.01039111614227295,14049.56640625,31.191349029541016,48.04899342854818,0.9358585586637906,0.9250462621818354,0.9301612168550492
16:32:8:32:16:8:64|c1x3:d3r2:d3r2:z:d3r2:c1x3,244105,0.00837857723236084,835.6555786132812,56.614906311035156,61.553688049316406,0.9116224571037178,0.46947509859815056,0.4803783744573593
64:64:64:8:32:64:32|id:c1x1:d3r2:z:d3r4:c1x3,482633,0.007586956024169922,5008.6005859375,15.253826141357422,54.940818786621094,0.9883303988958398,0.34997071675312375,0.36318849921226504
8:64:16:32:32:16:16|d3r2:d3r2:d3r2:d3r4:c1x1:c1x1,212121,0.007990527153015136,21474.8046875,21.625463485717773,38.075791676839195,0.9097657839659056,0.6013807404188463,0.6241217285394669
16:64:8:32:8:32:8|c1x1:d3r2:d3r2:c1x3:c1x3:c1x5,251761,0.01040511131286621,4428.7216796875,44.4434814453125,41.00278981526693,0.9366138485771597,0.33336633296660434,0.3804365932941437
8:16:64:16:64:64:64|c1x3:d3r2:id,257865,0.0043391227722167965,10831.837890625,56.91841506958008,31.01339594523112,0.8676715217124504,0.450638680546372,0.4544901609420776
64:64:64:64:64:8:8|d3r2:z:id:c1x3:id:c1x1,313369,0.007720351219177246,46363.8671875,10.726176261901855,30.805644989013672,0.9644055820827928,0.32531963012836596,0.36065628826618196
32:8:16:16:8:8:64|d3r2:c1x3:d3r4:c1x1:id:c1x5,180273,0.00867607593536377,44135.30078125,11.187482833862305,53.345909118652344,0.9414883938081448,0.3529029804983257,0.34752785563468935
8:8:16:8:64:16:8|id:c1x3:d3r4:c1x3:c1x5:d3r2,183769,0.009545063972473145,8516.474609375,59.85434341430664,28.831618626912434,0.8883926950474383,0.4239198933412999,0.46545922160148623
8:8:32:32:64:16:64|d3r4:d3r2:d3r4,244569,0.0036530256271362304,9471.4921875,26.42230224609375,36.17546844482422,0.8606278999666986,0.9250144826041328,0.930580347776413
8:16:16:32:16:64:64|id:id:c1x5:c1x1:d3r2:z,223017,0.006582808494567871,3043.513916015625,34.8424186706543,22.01739438374837,0.8538189606602924,0.45813087180808737,0.4935498148202896
16:32:32:16:16:64:32|d3r2:c1x3:c1x3,182665,0.0064255714416503905,2405.427734375,56.55384063720703,43.07785669962565,0.8971360354668805,0.38370538346561384,0.4425771862268448
8:64:32:64:64:16:16|d3r2:id:c1x5:c1x3:d3r2:d3r4,551625,0.009450674057006836,18865.212890625,31.2280216217041,61.31978225708008,0.9493634939463257,0.9257486175607752,0.9310966223478317
32:8:64:8:8:8:8|d3r2:id:d3r4:d3r4:c1x5:d3r4,202689,0.008018040657043457,38362.32421875,11.326022148132324,39.84357706705729,0.9308667779655057,0.38546725114186603,0.42191561460495
64:8:64:8:64:32:32|d3r4:c1x3:c1x3:c1x3:c1x1:z,369177,0.010982227325439454,11693.9677734375,14.612035751342773,16.165926615397137,1.0154947419530054,0.3380145349620301,0.3958116412162781
32:8:16:64:8:16:32|c1x3:c1x5:z,97761,0.005410671234130859,2606.4365234375,11.362722396850586,25.863535563151043,0.9086052360715984,0.41161651302267005,0.4042339473962784
16:8:8:8:32:64:8|c1x3:c1x5:d3r4:id:c1x5:z,190937,0.008735179901123047,1917.6318359375,49.803619384765625,42.51227696736654,0.9184991411467627,0.9288850551770057,0.9336262583732605
8:64:8:16:16:16:16|d3r4:c1x3:c1x1:c1x5:id:c1x3,136617,0.01159806251525879,13423.5654296875,21.04613494873047,41.744825998942055,0.9024055003357501,0.4526393604867252,0.47470168471336366
8:16:8:64:32:32:16|id:c1x1:c1x3:z:d3r2:id,110777,0.005573105812072754,13596.751953125,31.721542358398438,31.986134847005207,0.8524864384193629,0.407333552101512,0.41090038418769836
32:16:16:32:16:8:32|d3r4:d3r2:id:c1x3:c1x1:d3r2,138697,0.007871484756469727,25874.916015625,13.478170394897461,29.31372324625651,0.9397560822624598,0.40374458572010935,0.42564419806003573
32:16:8:32:32:64:32|c1x5:c1x1:c1x1:c1x3:c1x1:c1x1,174393,0.011760258674621582,9137.9921875,34.47761917114258,42.952536265055336,0.963735429320583,0.3704900123454906,0.403708752989769
16:16:64:8:32:32:16|d3r4:d3r4:c1x3:d3r2:z:id,195881,0.0060413599014282225,34103.3125,24.127368927001953,41.63116963704427,0.9012766206094044,0.5089427652182402,0.5057798594236373
32:32:8:8:64:64:16|d3r4:z:c1x5:c1x5:d3r4:c1x1,423897,0.009271740913391113,12987.1044921875,63.941349029541016,50.293941497802734,0.9657136533145433,0.47301294185497145,0.4932290852069855
32:16:8:16:16:8:64|id:d3r2:d3r2:c1x3:c1x1:c1x1,136169,0.007345771789550782,7817.68994140625,9.496837615966797,28.5152104695638,0.9395030065873672,0.3411526554896508,0.3273481011390686
32:16:32:64:32:8:16|c1x5:z:d3r2:c1x3:c1x1:id,193113,0.008398628234863282,5878.09716796875,43.62538528442383,42.906567891438804,0.9470260403539583,0.3777592086497648,0.42740764319896696
8:64:32:16:16:64:64|c1x1:id:id,31673,0.0024198055267333984,24099.560546875,18.2485408782959,17.40808359781901,0.7792277453478864,0.9192100432184007,0.9334621161222458
32:16:16:16:64:16:32|id:c1x1:c1x1:c1x1:z:id,25369,0.0044035673141479496,23516.42578125,13.78598403930664,19.009199142456055,0.9084692489809397,0.5664666817512041,0.5708037763834
32:8:64:8:16:16:32|d3r4:c1x3:z:d3r2:c1x1:d3r4,200617,0.008342266082763672,15711.587890625,26.336732864379883,37.10198465983073,0.9390551082348116,0.44731505859045334,0.46461586356163026
32:32:64:64:16:8:8|d3r4:c1x3:d3r2,242281,0.004884839057922363,8251.81640625,15.471238136291504,32.610846201578774,0.9174717754385149,0.38987673653496635,0.4121566742658615
64:32:64:16:32:16:8|c1x1:c1x3:c1x5:d3r4:c1x5:id,375737,0.009938764572143554,40688.1484375,17.429119110107422,33.19154357910156,1.0105867755939293,0.3034402264489068,0.36087828278541567
32:8:32:8:32:16:16|c1x3:c1x3:d3r4,78745,0.00636439323425293,3985.4462890625,20.63078498840332,38.287330627441406,0.9358688758710879,0.3956385652224223,0.3825699478387833
32:8:32:32:16:16:64|c1x3:c1x5:id:z:c1x5:id,204361,0.007785153388977051,6905.013671875,19.90764808654785,54.054466247558594,0.9383605476375364,0.3522045362142869,0.3853410452604294
16:32:16:32:8:32:8|d3r4:c1x3:d3r2:id:c1x3:z,116897,0.008265256881713867,2099.07861328125,14.990589141845703,34.03713862101237,0.9039227861164923,0.9269101038391208,0.9288019627332688
32:16:32:32:64:16:16|c1x5:c1x3:d3r4,192441,0.006120824813842773,3867.546875,41.62484359741211,45.93767547607422,0.9348548043428988,0.4032063329661334,0.4277243584394455
8:8:16:32:32:8:32|d3r2:z:c1x3:d3r4:c1x3:d3r4,132393,0.008826804161071778,6030.05322265625,38.95146560668945,47.993483225504555,0.883778027045585,0.592309934121591,0.6253680288791656
64:8:16:64:32:64:64|c1x1:c1x1:z:id:d3r4:z,209545,0.005827403068542481,6692.7685546875,12.623987197875977,31.3096923828125,0.9414689988031246,0.9281371066599716,0.9287145346403122
32:32:64:16:64:64:64|c1x5:c1x5:d3r2,576185,0.007735323905944824,5437.12939453125,56.812076568603516,51.448551177978516,0.9403018909226276,0.3679362182263975,0.3880347818136215
64:8:32:8:64:16:8|c1x3:d3r2:id:d3r4:c1x5:d3r4,367433,0.01080460548400879,48515.42578125,14.786924362182617,48.746262868245445,1.0139174542888216,0.9261428147186468,0.933163183927536
8:64:64:32:8:64:32|id:c1x3:c1x5:id:c1x1:c1x1,294561,0.008129167556762695,18728.888671875,26.81977653503418,45.98084513346354,0.8930477694346144,0.9997741528499273,0.999771898984909
8:32:64:64:32:16:32|d3r4:c1x1:d3r4:c1x5:d3r4:d3r4,559561,0.009697484970092773,8531.234375,38.31636047363281,45.1562754313151,0.8979717592364334,0.9283385622648546,0.9305088847875596
32:64:16:16:16:16:16|d3r4:c1x3:c1x3:d3r2:d3r2:d3r2,304745,0.0090057373046875,52139.05859375,12.000849723815918,51.2536252339681,0.966228276823331,0.39349025635071744,0.44821990132331846
16:8:16:8:32:16:8|c1x3:c1x5:c1x3:d3r4:z:c1x5,83337,0.010410881042480469,8449.6826171875,18.29084587097168,inf,0.9555067898116882,0.5074662102593316,0.5191854745149612
16:16:16:8:16:16:64|c1x1:c1x3:d3r2:c1x3:c1x1:c1x3,151193,0.010118484497070312,4411.138671875,45.795631408691406,39.74952697753906,0.9353434481425882,0.3699121497295521,0.4257406383752823
32:16:16:64:32:32:8|c1x3:d3r4:d3r2:c1x5:c1x5:id,305977,0.009707498550415038,26627.962890625,29.657867431640625,48.7052256266276,0.9721056817370066,0.392018273288821,0.3971020996570587
16:8:8:8:64:8:64|c1x3:id:d3r2:z:c1x5:c1x1,216409,0.00810089111328125,2394.245361328125,47.78970718383789,48.622650146484375,0.9253608142426587,0.3734902835186617,0.41336182355880735
64:8:64:8:8:64:32|c1x1:c1x3:c1x5:id:c1x3:d3r4,421857,0.010422587394714355,7822.025390625,23.531240463256836,45.93309020996094,1.0067382443852602,0.9292091057624345,0.9334753960371017
32:32:64:16:32:32:32|c1x5:d3r2:d3r2:z:c1x3:d3r4,432281,0.009517669677734375,3359.511962890625,41.373085021972656,62.69879023234049,0.9553767267536459,0.4719979726238015,0.5181781470775604
64:16:32:16:64:16:64|id:c1x3:c1x3:z:d3r2:d3r2,431705,0.008431816101074218,10125.30078125,23.882131576538086,53.54775873819987,0.9994216526557124,0.32862888368559473,0.36203244924545286
32:8:16:8:64:64:16|id:c1x1:c1x5:c1x5:c1x5:c1x3,371257,0.01162116527557373,9378.9462890625,56.60083770751953,53.66695658365885,0.9932481036780372,0.39687966564555227,0.41507181227207185
16:8:16:32:8:8:8|c1x5:d3r2:c1x3:d3r2:c1x1:c1x3,70881,0.012533926963806152,15427.171875,20.75570297241211,inf,0.9089205525927249,0.4273920522795783,0.4596287250518799
32:16:64:32:32:16:64|d3r4:z:id,115833,0.002007746696472168,6508.9072265625,6.9727463722229,23.440237681070965,0.830670501441205,0.5584895272313812,0.5535698682069778
32:16:16:64:8:16:32|c1x1:id:c1x3:c1x1:id:c1x1,67793,0.006909370422363281,14855.943359375,13.977071762084961,42.505114237467446,0.9210946517549398,0.9991595296212185,0.9990732461214066
8:8:8:8:64:32:32|c1x3:c1x3:d3r2,125401,0.005752396583557129,2031.9517822265625,104.15258026123047,36.956048329671226,0.8756039850709079,0.384323541029,0.3901631534099579
64:32:16:64:8:16:32|c1x5:d3r2:c1x5:d3r2:d3r4:d3r2,552097,0.010178256034851074,33624.91015625,11.557629585266113,nan,1.0043811336317894,0.3556307237825276,0.37670302093029023
32:64:32:16:16:32:8|d3r4:c1x1:d3r4:id:id:d3r4,235433,0.006315493583679199,40577.49609375,11.154546737670898,52.21676381429037,0.9234428641582524,0.9252481534157271,0.9330286502838134
32:8:32:16:16:16:16|d3r2:c1x5:c1x3:z:c1x3:id,100121,0.008649015426635742,5960.6806640625,30.17554473876953,34.094488779703774,0.9437273799886995,0.38532882781676303,0.397993791103363
16:64:64:16:8:64:16|c1x1:d3r4:c1x5:d3r4:d3r4:d3r2,623857,0.009269475936889648,44667.83203125,35.298553466796875,52.69205220540365,0.9316784534234643,0.4143991396750933,0.3999834507703781
16:8:16:16:64:32:32|c1x5:c1x5:z,131545,0.005553293228149414,1364.5638427734375,48.79972457885742,27.642996470133465,0.9136111968827078,0.4034960019735642,0.4140562504529953
16:64:32:8:32:32:16|c1x3:id:c1x5,135161,0.005704450607299805,1371.288818359375,50.40095520019531,59.20104090372721,0.8903448091186122,0.9300057843879417,0.9336841225624084
32:64:64:64:8:32:64|d3r2:d3r2:d3r2:id:z:d3r2,770081,0.005375003814697266,12869.5205078125,13.589749336242676,57.551005045572914,0.9255859025984151,0.9282452191835568,0.9364059329032898
32:64:8:8:32:16:16|z:c1x3:c1x1,46169,0.004425835609436035,1384.5177001953125,22.93050765991211,25.65730921427409,0.8761147168224231,0.3876200163805926,0.3791121929883957
16:64:32:8:32:16:8|d3r2:d3r4:c1x3:c1x5:c1x5:c1x5,350841,0.01163790225982666,7066.7353515625,37.9831657409668,inf,0.9583571437010818,0.4676694244514277,0.4971656143665314
64:32:16:16:16:64:64|c1x5:c1x3:c1x5:c1x5:id:d3r2,631945,0.013463664054870605,11800.2998046875,22.482942581176758,nan,1.0166464112862839,0.927118475790377,0.93168004155159
64:16:16:16:64:32:64|c1x3:id:d3r2:d3r4:d3r2:d3r4,591705,0.007128787040710449,55311.16796875,20.531307220458984,61.52594757080078,0.9808209854757318,0.3573517895039217,0.3805617272853851
8:64:32:32:32:32:8|d3r2:c1x5:c1x5:c1x1:z:z,243577,0.008368682861328126,1374.4422607421875,22.141626358032227,-0.7448571523030599,0.9066600190589587,0.4750319807617753,0.4815665423870087
16:8:64:8:16:32:16|d3r2:c1x1:c1x3:d3r2:c1x3:z,149929,0.00829460620880127,4985.259765625,28.056594848632812,31.61474863688151,0.9270161068210615,0.4175576589725636,0.4323007375001907
64:16:32:8:32:32:8|c1x5:c1x1:c1x1:z:c1x5:z,162041,0.008012938499450683,314.8437805175781,116.39408874511719,55.70458984375,0.9911862265177994,0.42587132071271355,0.42859344780445097
32:8:64:64:16:64:8|c1x1:c1x5:c1x1:c1x3:c1x5:id,342761,0.009857082366943359,25324.41796875,28.787372589111328,30.98999849955241,0.9618996423676519,0.3149817129712046,0.35632143914699554
32:32:8:64:32:16:8|c1x1:d3r4:d3r4:c1x3:c1x5:c1x3,277433,0.010150337219238281,6083.98095703125,39.197452545166016,38.97094472249349,0.9783511451423587,0.3997997980058929,0.4212657630443573
16:64:16:16:16:8:64|c1x5:d3r4:d3r2:d3r2:c1x1:c1x5,370729,0.010279369354248048,16460.08203125,16.515705108642578,nan,0.9258623291940116,0.3371154621795372,0.3779278814792633
8:8:64:32:16:8:16|c1x3:id:c1x5:d3r2:d3r4:z,190409,0.009826135635375977,6228.04296875,17.083240509033203,33.592019399007164,0.8541164831411556,0.461776739285316,0.41499398052692416
8:8:64:32:8:16:64|c1x5:z:d3r4:c1x3:z:d3r2,335169,0.00770413875579834,379.2054443359375,97.7236557006836,58.552310943603516,0.8679852389749609,0.49988419626965935,0.5138792276382447
8:32:64:8:64:8:8|c1x3:id:c1x3:d3r2:d3r2:d3r2,320921,0.009055018424987793,26266.85546875,30.921030044555664,60.153334299723305,0.9184702852927097,0.9264991055300207,0.9266282379627228
32:8:32:16:32:16:32|d3r4:c1x5:c1x5:d3r2:c1x3:z,215737,0.009655237197875977,18344.06640625,12.322154998779297,31.218794504801433,0.9656368750446152,0.4689744997907568,0.4781935513019562
16:64:8:32:64:8:8|d3r2:c1x3:c1x3,141353,0.006218457221984863,4373.02197265625,26.938634872436523,38.781079610188804,0.9323328485789355,0.3928458543471348,0.41727409660816195
16:8:8:16:32:32:32|d3r2:id:z,40665,0.002294921875,709.4154663085938,22.254962921142578,11.157235463460287,0.8018526834147651,0.928011182649636,0.9352244198322296
16:16:32:32:64:64:16|c1x1:d3r4:d3r4,201785,0.004485106468200684,14558.091796875,31.503862380981445,29.4818598429362,0.8815251893303808,0.5712707697609325,0.5894518077373505
32:8:8:16:64:32:16|id:c1x5:c1x1:d3r2:id:c1x1,134521,0.006877017021179199,61636.7578125,25.295551300048828,36.689544677734375,0.9288015477783369,0.9269145219414322,0.9327613234519958
