architecture,params,inference_time_cpu,inference_time_gpu
8:64:64:64:32:64:64|d3r2:id:d3r2:id:z:c1x5,698297,0.230674409866333,0.01693282127380371
16:8:16:8:64:32:16|c1x1:c1x5:d3r4:c1x3:d3r2:z,201433,0.3923747777938843,0.026252079010009765
8:8:64:32:8:32:64|c1x3:dw3x3:d3r2:id:id:d3r4,281145,0.09704329967498779,0.006615662574768066
8:32:64:16:8:32:32|c1x3:c1x5:d3r4:c1x1:c1x5:d3r4,350305,0.11511688232421875,0.012356758117675781
32:8:32:32:8:16:64|c1x1:c1x3:id:c1x1:c1x5:id,137697,0.12462050914764404,0.008983945846557618
64:64:16:64:16:32:32|c1x5:d3r2:c1x3:dw3x3:d3r4:d3r4,646481,0.6279997110366822,0.03847336769104004
32:32:8:16:64:64:32|d3r2:d3r2:d3r2:c1x5:c1x3:d3r4,631513,1.4622570991516113,0.04148941040039063
64:8:8:16:64:64:32|c1x5:z:dw3x3:c1x3:c1x1:z,244377,1.3481547832489014,0.0427987813949585
16:16:64:8:64:32:64|c1x5:c1x3:id:d3r2:c1x1:dw3x3,351825,0.5746744394302368,0.02911508083343506
64:64:16:32:64:64:8|c1x5:c1x1:c1x1:dw3x3:d3r2:c1x3,516329,0.8191633701324463,0.05264725685119629
16:64:32:32:64:64:64|c1x3:dw3x3:id:dw3x3:id:dw3x3,196505,0.3047005653381348,0.024793410301208497
32:16:64:8:16:64:8|d3r2:c1x5:c1x3:c1x3:d3r4:dw3x3,343449,0.2566521406173706,0.023513650894165038
32:64:32:32:32:8:64|c1x5:c1x5:d3r4:c1x5:z:c1x1,489785,0.42842278480529783,0.026082921028137206
32:8:64:16:16:32:32|c1x1:z:d3r4:id:d3r4:z,154521,0.23450043201446533,0.008371710777282715
64:16:8:8:8:32:32|id:c1x5:c1x1:c1x1:d3r4:c1x3,172625,0.8342867136001587,0.026504135131835936
32:8:32:64:8:64:8|id:c1x1:dw3x3:id:c1x1:c1x1,51193,0.3321946620941162,0.00988752841949463
8:8:16:8:32:16:16|id:c1x3:d3r2:id:d3r4:c1x3,64281,0.27509145736694335,0.011255311965942382
32:16:64:32:8:32:64|id:id:c1x5:c1x3:c1x3:d3r4,393201,0.37900054454803467,0.015998578071594237
16:32:8:8:64:16:32|d3r2:c1x5:c1x1:dw3x3:d3r4:dw3x3,182489,0.5480154752731323,0.025368809700012207
16:32:16:32:8:8:8|c1x3:c1x1:d3r2:c1x3:c1x1:z,63729,0.07669186592102051,0.006198740005493164
16:64:16:8:8:16:32|dw3x3:c1x1:d3r4:c1x3:c1x1:z,106849,0.12389748096466065,0.009226131439208984
16:16:64:16:32:8:32|d3r4:c1x5:c1x1:z:c1x1:dw3x3,145809,0.15949413776397706,0.010903239250183105
64:16:16:16:8:32:8|d3r2:dw3x3:d3r2:c1x5:c1x1:id,152161,0.29722933769226073,0.025086140632629393
8:16:16:16:16:32:16|d3r4:d3r4:c1x1:z:dw3x3:dw3x3,62409,0.07706537246704101,0.0063770532608032225
16:8:16:64:64:16:16|c1x1:d3r4:d3r2:c1x3:z:id,180073,0.2514293909072876,0.017767333984375
32:32:32:16:16:16:16|c1x1:c1x1:d3r2:d3r2:c1x5:c1x1,140585,0.13737785816192627,0.012788867950439453
32:32:8:64:16:16:8|c1x3:c1x5:z:d3r4:d3r4:c1x1,193225,0.16779875755310059,0.014479994773864746
32:16:8:16:16:64:8|c1x1:d3r2:c1x5:d3r4:c1x1:d3r2,204137,0.21239914894104003,0.01898624897003174
32:8:64:32:8:32:16|d3r2:c1x5:id:id:c1x3:id,173409,0.14982786178588867,0.011086606979370117
32:64:8:64:16:16:8|d3r2:c1x3:id,100809,0.08543741703033447,0.006649446487426758
64:8:32:32:16:32:8|id:d3r2:dw3x3:c1x5:z:c1x3,166697,0.5630363702774048,0.02716667652130127
64:64:32:32:64:8:32|d3r2:d3r4:d3r2:c1x1:z:z,428313,0.9126479148864746,0.03097536563873291
64:64:32:32:64:16:64|id:c1x1:id:dw3x3:d3r2:dw3x3,244321,0.8209120035171509,0.028098082542419432
64:64:16:64:16:64:8|dw3x3:id:c1x3:c1x5:d3r2:c1x3,543257,0.8429959535598754,0.04106884002685547
64:64:16:16:8:64:32|d3r4:c1x3:id:d3r4:id:c1x1,353969,0.43840579986572265,0.026140260696411132
16:16:8:16:64:8:32|c1x3:dw3x3:z,33769,0.14638123512268067,0.0093994140625
16:8:16:64:16:16:16|c1x3:z:id:id:c1x1:d3r4,86377,0.06602087020874023,0.0061316251754760746
16:16:8:8:64:8:16|c1x1:dw3x3:dw3x3:d3r4:d3r2:z,83241,0.2738972187042236,0.01705327033996582
64:8:32:16:8:8:16|d3r4:c1x5:z:z:d3r4:id,129441,0.2894172430038452,0.018606138229370118
8:32:16:16:8:32:32|c1x3:dw3x3:c1x5:d3r2:d3r2:d3r4,177513,0.10894334316253662,0.010114026069641114
8:8:64:64:64:16:32|id:id:d3r2:c1x3:d3r4:d3r2,460185,0.33868119716644285,0.02160465717315674
64:8:8:32:32:16:64|d3r4:z:d3r4:d3r4:z:c1x5,341305,0.42601757049560546,0.029909205436706544
32:8:32:32:64:8:16|dw3x3:z:dw3x3:z:c1x3:z,63721,0.2790029525756836,0.018697214126586915
16:8:16:64:16:32:32|d3r4:c1x1:z:d3r2:c1x5:d3r2,249161,0.16204264163970947,0.011001515388488769
32:8:64:64:8:32:8|dw3x3:z:c1x3:c1x5:c1x3:id,226353,0.2535733222961426,0.013671326637268066
16:16:16:16:8:64:32|dw3x3:d3r4:d3r4:z:d3r2:dw3x3,179505,0.29015154838562013,0.012154984474182128
16:8:8:64:64:32:16|c1x3:dw3x3:c1x5,155313,0.42448766231536866,0.01910429000854492
