architecture,params,inference_time,ntk_lambda_0,ntk_condition_number,zen_nas_score,naswot_score,final_train_loss,final_val_loss
32:32:16:16:16:64:32|id:c1x1:id:z:c1x3:id,59977,0.004667544364929199,24458.345703125,68.59532928466797,33.854757944742836,0.8967040082457995,0.9289421932196912,0.9335042476654053
32:16:8:16:64:16:32|c1x1:d3r4:c1x1:c1x1:id:d3r4,133705,0.006699919700622559,366.91925048828125,127.48258209228516,52.14486312866211,1.0190265230802353,0.4312658280502131,0.40128744542598727
64:16:8:32:16:32:32|z:c1x5:d3r2,141081,0.004690361022949219,17.6285457611084,5.186463356018066,21.258230209350586,0.9469134595989722,0.35201075194794457,0.38224262893199923
64:8:8:32:64:32:16|d3r4:id:d3r4:d3r4:c1x3:d3r2,426777,0.007375693321228028,63365.91015625,13.996582984924316,46.20725631713867,0.9834476434029139,0.42443706076822163,0.44717325568199157
32:32:8:64:16:64:32|c1x1:c1x5:id:c1x5:d3r4:d3r2,437753,0.008946824073791503,264.1651306152344,80.3931655883789,86.99120839436848,1.016698483028523,0.40087543004824794,0.4303163766860962
32:16:16:32:16:64:32|id:d3r4:z:c1x5:id:z,155977,0.005674052238464356,310.6424865722656,56.63996887207031,87.86997731526692,0.9353542813337321,0.9263927885043768,0.9300326317548752
8:64:32:64:32:64:8|d3r4:c1x5:z:c1x1:c1x3:c1x1,362777,0.008607840538024903,6829.9658203125,53.11296463012695,39.005025227864586,0.9061416199530439,0.4603390634795766,0.4521810680627823
16:8:64:32:16:8:8|d3r4:c1x1:c1x5:d3r2:c1x5:c1x5,255385,0.010541629791259766,105.66171264648438,41.33053207397461,92.43562571207683,0.9849913069267185,0.4707163793069345,0.5040404915809631
32:8:16:8:8:16:64|id:c1x5:c1x5:c1x5:d3r4:c1x3,248913,0.011049580574035645,2656.887451171875,23.152938842773438,49.097755432128906,0.9685084368963419,0.3199848613621276,0.33673781156539917
32:8:8:16:8:16:32|d3r4:z:id:c1x5:c1x1:d3r4,77521,0.008464717864990234,85.53002166748047,6.632153511047363,51.29716873168945,0.9545240618789422,0.44535510186795835,0.4738938927650452
8:8:16:32:64:8:8|d3r4:c1x3:c1x1:z:d3r4:id,102457,0.0063965082168579105,8268.7451171875,43.615299224853516,26.550155639648438,0.860733213386148,0.4455863333042757,0.4555845320224762
8:16:8:16:16:32:8|c1x1:id:d3r4:z:c1x1:id,24601,0.004493498802185058,8473.634765625,15.859472274780273,24.35898272196452,0.8177141755077182,0.9269810267436651,0.935292661190033
32:64:16:64:8:8:8|c1x1:c1x3:id:c1x5:c1x1:z,142465,0.008144664764404296,13.58317756652832,4.592166423797607,55.62360763549805,0.9912088646287998,0.3136631633028572,0.3437809109687805
16:32:64:32:64:8:64|id:c1x5:d3r4:c1x3:d3r4:c1x5,650905,0.010042810440063476,9729.248046875,37.615745544433594,55.723584493001304,0.9370802360080507,0.4306784014642974,0.468216273188591
16:8:32:64:64:8:8|c1x1:c1x5:c1x3:c1x5:c1x3:id,271273,0.010423803329467773,97.73111724853516,49.28190994262695,84.4780756632487,1.0520924366911524,0.33629140588972306,0.3827753335237503
8:32:16:32:8:8:32|d3r2:c1x1:id:c1x1:c1x5:d3r2,107329,0.007335233688354492,9632.19921875,16.78248405456543,39.335487365722656,0.8764422266753178,0.919522237630538,0.9341486543416977
8:64:16:32:16:64:32|d3r4:c1x3:c1x3:d3r2:d3r4:z,427865,0.009203791618347168,48.102088928222656,40.32373046875,79.28662363688152,0.985825895996255,0.6858116057184007,0.7087425410747528
64:32:8:8:16:32:64|d3r4:d3r4:z:z:c1x3:c1x5,325993,0.007753849029541016,3928.60595703125,23.30647850036621,42.095682779947914,0.9872208445713967,0.46440321501390436,0.45225234925746916
64:32:8:32:64:8:16|d3r2:z:c1x1:d3r4:c1x5:d3r4,371993,0.008143401145935059,190.95928955078125,11.596444129943848,72.11832427978516,1.0537244651319118,0.3652426880082966,0.47965202331542967
8:32:8:8:16:16:64|c1x3:d3r2:d3r4:id:d3r4:id,170393,0.006147193908691406,35788.85546875,16.69256019592285,40.673892974853516,0.8604377034471797,0.928134979289255,0.9379303961992264
32:16:8:64:8:32:32|c1x5:c1x5:c1x5:c1x5:d3r2:id,346721,0.010712003707885743,31.83664894104004,37.73843765258789,102.9461161295573,1.0130144822765075,0.36062811186284194,0.42110024094581605
8:32:64:8:16:64:8|c1x1:c1x3:z:c1x3:c1x5:c1x5,305145,0.011074399948120118,2302.461669921875,100.90945434570312,41.65045928955078,0.910586827015139,0.38670674297544694,0.3785045862197876
16:32:16:8:16:32:16|d3r4:d3r2:d3r4:z:c1x1:c1x3,123337,0.00826869010925293,10.472174644470215,19.230907440185547,62.48781967163086,0.9665504921982349,0.9260781767927571,0.9296634376049042
32:64:8:32:32:64:8|c1x1:d3r2:c1x1,123673,0.004625940322875976,196.55018615722656,28.273155212402344,33.049717585245766,0.9722922233835498,0.43198747252240594,0.47717849910259247
32:32:8:64:64:64:32|c1x3:c1x1:id:c1x3:d3r4:d3r4,476617,0.008229994773864746,16514.744140625,66.62049102783203,43.145310719807945,0.9644647766412006,0.48394362278926517,0.475030192732811
64:16:32:32:8:32:16|c1x5:c1x1:d3r2,145441,0.005535888671875,37.7656364440918,9.019980430603027,46.812984466552734,0.9882433825394941,0.3547803443155171,0.3841053038835526
8:32:64:8:32:8:64|id:d3r4:c1x3:c1x1:d3r4:c1x3,318601,0.008274435997009277,13167.248046875,16.249038696289062,55.743273417154946,0.8830743087812071,0.41207916427541663,0.3925575852394104
16:32:8:16:8:64:16|c1x5:c1x3:c1x3:id:c1x1:d3r4,193121,0.009959650039672852,78.19326782226562,36.19348907470703,117.66038258870442,0.9917159034429202,0.9263949085164953,0.9288601875305176
64:8:64:32:32:32:64|id:c1x5:id,169049,0.003722834587097168,195.91432189941406,24.161155700683594,66.11874135335286,0.9516760034528247,0.9238562399958387,0.9313136398792267
32:16:16:64:64:64:16|c1x5:d3r4:z:c1x5:z:c1x3,448121,0.009412002563476563,6386.927734375,39.01458740234375,38.4181162516276,0.9677431257477815,0.4666213672838093,0.44168623387813566
8:64:32:8:64:64:32|c1x5:c1x3:z:d3r2:z:z,372089,0.007433176040649414,26.938627243041992,19.84914207458496,56.48147837320963,1.0138325105040302,0.655007505858386,0.6614908576011658
32:8:8:64:8:64:8|d3r2:c1x3:z:c1x5:c1x3:z,194145,0.00902106761932373,2814.4189453125,22.633447647094727,31.45444615681966,0.9522589431668586,0.3796025978194343,0.35883402824401855
64:8:64:16:8:32:16|d3r4:d3r2:z:d3r2:c1x3:d3r4,295585,0.008232498168945312,163.02395629882812,32.053985595703125,78.82451629638672,1.014540829426906,0.46736998984843126,0.5528619587421417
16:32:16:64:64:32:32|d3r4:d3r2:c1x1:d3r2:c1x1:c1x5,411161,0.008406901359558105,31386.326171875,27.700666427612305,55.941446940104164,0.929218234408057,0.5406940645641751,0.5486204922199249
